user,role,day,day_of_week,far,eds,iav,oaf,login_entropy,file_count,email_count,file_copy_count,usb_count,removable_media_count,delete_count,after_hours_count,after_hours_ratio,event_count,date,lstm_score,risk_score,explanation,mitre_tactic,should_alert,alert_severity
U104,Employee,2024-01-24,2,1.211822170594,0.0,2432904.12526995,0.07142857142857142,1.7671949977916748,3,0,0,0,0,0,1,0.2,5,2024-01-24,0.35519737005233765,0.0,Low risk - normal activity pattern.,,False,
U104,Employee,2024-01-25,3,0.4019606227413183,0.0,5533149.244151305,0.0,1.6094379124341,1,0,0,0,0,0,0,0.0,3,2024-01-25,0.35514912009239197,0.0,Low risk - normal activity pattern.,,False,
U104,Employee,2024-01-26,4,0.7130432240454593,0.0,3666020.616940173,0.05263157894736842,2.187270992063101,2,0,0,0,0,0,1,0.25,4,2024-01-26,0.34992215037345886,0.0,Low risk - normal activity pattern.,,False,
U104,Employee,2024-01-29,0,0.7420811726214652,0.0,9456041.394904517,0.09090909090909091,1.6417347121875214,2,0,0,0,0,0,1,0.25,4,2024-01-29,0.3371937870979309,0.0,Low risk - normal activity pattern.,,False,
U104,Employee,2024-01-30,1,0.6919828829426312,0.0,3108689.010378515,0.11764705882352941,1.9561874676604512,2,0,0,0,0,0,1,0.25,4,2024-01-30,0.33386656641960144,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-01,0,1.7083326037329505,0.0,1476826.819604828,0.038461538461538464,2.075360096334817,4,0,0,0,0,0,1,0.16666666666666666,6,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-02,1,1.1826918414387932,0.0,9882877.49135372,0.16666666666666666,1.7045514452672972,3,0,0,0,0,0,1,0.2,5,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-03,2,0.7772508827745384,0.0,8039376.930084143,0.0,1.9512595041439562,2,0,0,0,0,0,0,0.0,4,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-04,3,2.1354157546661883,0.0,3624212.0292393863,0.23529411764705882,1.9361993456845221,5,0,0,0,0,0,3,0.42857142857142855,7,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-05,4,1.333332888889037,0.0,3409208.2227558536,0.043478260869565216,2.013822926703922,4,0,0,0,0,0,1,0.16666666666666666,6,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-08,0,0.3961351087773965,0.0,2767200.9583045873,0.07142857142857142,1.8711604142318063,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-09,1,0.0,0.0,4243324.779612367,0.058823529411764705,1.8397895868412517,0,0,0,0,0,0,1,0.5,2,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-10,2,1.118181401405114,0.0,8730385.537895456,0.0,1.6977335913743925,3,0,0,0,0,0,0,0.0,5,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-11,3,0.0,0.0,8300490.781456843,0.23076923076923078,1.9512595041439562,0,0,0,0,0,0,1,0.5,2,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U105,Employee,2024-01-12,4,0.4099998319000689,0.0,11701120.683424562,0.125,1.3862943611198906,1,0,0,0,0,0,1,0.3333333333333333,3,2024-01-12,0.3157353699207306,0.0,Low risk - normal activity pattern.,,False,
